Time;GeigerCounts;Ozone;Pressure;Temperature;CO2;InsideTemp;Humidity;Relative Humidity;BME-Pressure;BME-Altitude
2025/04/27_18:10:50;2;20.0;943.5975026512044;21.978558621406556;1257;0;0
2025/04/27_18:10:51;3;20.0;943.5643847707511;21.964511225223543;1257;0;0
2025/04/27_18:10:52;3;20.333333333333332;943.5428486851612;21.949230399131775;1257;0;0
2025/04/27_18:10:53;3;20.9;943.5744046435715;21.947654349803926;1323;0;0
2025/04/27_18:10:54;4;21.818181818181817;943.5756607388641;21.939020340442656;1323;0;0
2025/04/27_18:10:55;4;22.583333333333332;943.5631852620287;21.93066042661667;1323;0;0
2025/04/27_18:10:56;4;23.384615384615383;943.5388913769633;21.915105504989626;1323;0;0
2025/04/27_18:10:57;5;24.0;943.49810703556;21.903799064159394;1323;0;0
2025/04/27_18:10:58;5;24.333333333333332;943.5919621364092;21.897220771312714;1359;0;0
2025/04/27_18:10:59;5;24.375;943.5843809667384;21.894137196540832;1359;0;0
2025/04/27_18:11:00;6;24.176470588235293;943.5752790795103;21.88152880191803;1359;0;0
2025/04/27_18:11:01;6;23.944444444444443;943.5764887473133;21.880158324241638;1359;0;0
2025/04/27_18:11:02;7;23.736842105263158;943.5928026401417;21.86549421310425;1377;0;0
2025/04/27_18:11:03;7;23.55;943.5658874205418;21.858847396373747;1377;0;0
2025/04/27_18:11:04;7;23.55;943.5849727551441;21.8537766289711;1377;0;0
2025/04/27_18:11:14;5;20.0;943.5728694915935;21.76407886505127;1353;0;0
2025/04/27_18:11:15;6;20.0;943.5805533676996;21.757911715507507;1353;0;0
2025/04/27_18:11:16;7;20.0;943.5672623643829;21.75599304676056;1353;0;0
2025/04/27_18:11:17;7;20.0;943.5675990853028;21.746262655258178;1353;0;0
2025/04/27_18:11:18;7;20.0;943.5999298998198;21.741877126693726;1328;0;0
2025/04/27_18:11:19;8;20.0;943.5769240722013;21.736532263755798;1328;0;0
2025/04/27_18:11:20;8;20.0;943.6112271299099;21.727144491672515;1328;0;0
2025/04/27_18:11:21;8;20.0;943.5859863487884;21.722210772037506;1328;0;0
2025/04/27_18:11:22;8;20.0;943.5780008140803;21.70980794906616;1328;0;0
2025/04/27_18:11:23;8;20.0;943.57127109825;21.697679221630096;1301;0;0
2025/04/27_18:11:24;9;20.0;943.593782301198;21.694869742393493;1301;0;0
2025/04/27_18:11:25;9;20.0;943.6160765054234;21.693156645298004;1301;0;0
2025/04/27_18:11:26;9;20.0;943.5653950777767;21.68075382232666;1301;0;0
2025/04/27_18:11:27;9;20.0;943.572337210958;21.674997816085817;1301;0;0
2025/04/27_18:11:28;10;20.0;943.5886411717865;21.66924180984497;1280;0;0
2025/04/27_18:11:29;10;20.0;943.5761303238472;21.660059609413146;1280;0;0
2025/04/27_18:11:30;10;20.0;943.607397616675;21.65793536901474;1280;0;0
2025/04/27_18:11:31;10;20.0;943.6052567762459;21.649095788002015;1280;0;0
2025/04/27_18:11:32;10;20.0;943.5960925112367;21.647382690906525;1257;0;0
2025/04/27_18:12:02;3;20.0;943.6053019117035;21.6056516456604;1382;0;0
2025/04/27_18:12:03;5;20.0;943.599660039185;21.604829359054566;1382;0;0
2025/04/27_18:12:04;5;20.0;943.6185405808042;21.60592574119568;1382;0;0
2025/04/27_18:12:05;5;20.0;943.5865937334348;21.597976970672608;1382;0;0
2025/04/27_18:12:06;5;20.0;943.60580417074;21.59763435125351;1361;0;0
2025/04/27_18:12:07;5;20.0;943.5800319010782;21.595647158622743;1361;0;0
2025/04/27_18:12:08;7;20.0;943.6326173644812;21.600992021560668;1361;0;0
2025/04/27_18:26:17;5;20.0;943.7529274002733;21.10474205493927;1089;24.3462890625;38.33693691767403;38.33693691767403;944.0410976021843;592.8350630490482
2025/04/27_18:26:18;7;20.0;943.7628818953311;21.11132034778595;1089;24.3615234375;38.49916419395054;38.49916419395054;944.0210555243159;593.0967802629052
2025/04/27_18:26:19;7;20.0;943.7653643061593;21.107414486408235;1089;24.3615234375;38.49916419395054;38.49916419395054;944.0227441469932;592.9968784187147
2025/04/27_18:26:20;8;20.0;943.7211143337123;21.11138887166977;1089;24.3615234375;38.48797425902845;38.48797425902845;943.985594464389;593.3244207071928
2025/04/27_18:26:21;8;20.0;943.7596836521645;21.108990535736083;1094;24.3818359375;38.34246139776285;38.34246139776285;944.0393612436444;592.850371746721
2025/04/27_18:29:29;3;20.0;943.7255357773305;21.47209859609604;1234;24.71640625;37.6361424884053;37.6361424884053;944.0599575639458;592.6687846590113
2025/04/27_18:29:30;3;20.0;943.7043099289065;21.46387573003769;1234;24.71640625;37.988976013465006;37.988976013465006;944.0531992516649;592.7283688441577
2025/04/27_18:29:31;3;20.0;943.7074249688391;21.46373868227005;1234;24.71640625;37.47371482034599;37.47371482034599;944.056578407664;592.6985767096547
2025/04/27_18:29:32;5;20.0;943.7198011205971;21.456680722236634;1234;24.70625;37.78179501382647;37.78179501382647;944.0541918469905;592.7196176756054
2025/04/27_18:29:33;6;20.0;943.7433261094519;21.46654816150665;1227;24.70625;37.742591602870554;37.742591602870554;944.0389858938396;592.8536810412924
2025/04/27_18:29:34;6;20.0;943.7531659629706;21.465999970436098;1227;24.70625;37.725790003453604;37.725790003453604;944.0283521469013;592.9474345658331
2025/04/27_18:29:35;6;20.0;943.7287618466166;21.46373868227005;1227;24.70625;37.72018945197079;37.72018945197079;944.0389858938396;592.8536810412924
2025/04/27_18:29:36;6;20.0;943.7339084682393;21.464698016643524;1227;24.70625;37.70338774249088;37.70338774249088;944.0322276942752;592.9132653044218
2025/04/27_18:29:37;6;20.0;943.7273914955242;21.46380720615387;1227;24.711328125;37.70897035943862;37.70897035943862;944.0334208369363;592.8878496289242
2025/04/27_18:29:38;6;20.0;943.7150882392516;21.457571532726288;1218;24.691015625;37.703441759138904;37.703441759138904;944.0370953251654;592.8703493721287
2025/04/27_18:29:39;6;20.0;943.740087359614;21.45894201040268;1218;24.70625;37.669784075889396;37.669784075889396;944.0575709484676;592.689826047158
2025/04/27_18:29:40;6;20.0;943.7626355663798;21.45393976688385;1218;24.691015625;37.669839239325604;37.669839239325604;944.0303372897315;592.8598272002827
2025/04/27_18:29:41;6;20.0;943.7326434170202;21.452500765323638;1218;24.69609375;37.686622353928946;37.686622353928946;944.0365992562853;592.8747230025567
2025/04/27_18:29:42;6;20.0;943.7810266215497;21.467096352577208;1218;24.6859375;37.75946257337532;37.75946257337532;944.0190068410557;593.0298291228138
2025/04/27_18:29:43;7;20.0;943.762221517654;21.452706336975098;1210;24.6859375;37.34501992241244;37.34501992241244;944.0257648199906;592.9702461292258
2025/04/27_18:29:44;7;20.0;943.7776625856876;21.451747002601625;1210;24.680859375;37.81548118624438;37.81548118624438;944.0347081749928;592.8913958870615
2025/04/27_18:29:45;7;20.0;943.7367080638921;21.45085619211197;1210;24.670703125;37.49070178938423;37.49070178938423;944.0052894432717;593.1507722049088
2025/04/27_18:29:46;8;20.0;943.765070314671;21.448183760643005;1210;24.670703125;37.64191157126976;37.64191157126976;944.0492152468559;592.7634937043097
2025/04/27_18:29:47;9;20.0;943.7246107743939;21.447155902385713;1195;24.665625;37.641930217005;37.641930217005;944.0176113215643;593.0421330261569
2025/04/27_18:29:48;10;20.0;943.7204786669838;21.450582096576692;1195;24.67578125;37.57468862870539;37.57468862870539;944.0537880984562;592.7380724326265
2025/04/27_18:29:49;10;20.0;943.7082743478779;21.44742999792099;1195;24.67578125;37.61389128978058;37.61389128978058;944.0318250107489;592.916815610187
2025/04/27_18:29:50;10;20.0;943.7328481616406;21.45887348651886;1195;24.665625;37.658730700075644;37.658730700075644;943.9922697305582;593.0526586958907
2025/04/27_18:29:51;11;20.0;943.7209092460596;21.460106916427613;1195;24.670703125;37.67551283714721;37.67551283714721;944.008668349545;593.0508749742437
2025/04/27_18:29:52;11;20.0;943.7791774922802;21.460038392543794;1220;24.665625;37.669930976271516;37.669930976271516;944.009164122797;593.1166099192177
2025/04/27_18:29:53;12;20.0;943.7334368361265;21.457777104377747;1220;24.665625;37.67553110061408;37.67553110061408;944.0328162837944;592.9080759392298
2025/04/27_18:29:54;12;20.0;943.7363358782718;21.46257377624512;1220;24.665625;37.658730700075644;37.294701755501556;944.0062809361089;593.1420303971718
2025/04/27_18:29:55;12;20.0;943.7343306569558;21.46229968070984;1220;24.665625;38.0227209003651;38.0227209003651;944.0412634875049;592.8336005134659
2025/04/27_18:29:56;12;20.0;943.7260211440089;21.46387573003769;1220;24.65546875;37.60836702897157;37.60836702897157;944.0456330189558;592.7950764127506
2025/04/27_18:29:57;13;20.0;943.7307604767021;21.46380720615387;1226;24.665625;37.57472745940037;37.57472745940037;944.0497106929807;592.7591256117214
2025/04/27_18:29:58;14;20.0;943.7429319984352;21.465931446552275;1226;24.65546875;37.69236753297437;37.69236753297437;944.0388753643233;592.85465553175
2025/04/27_18:29:59;14;20.0;943.7313755732335;21.46353311061859;1226;24.65546875;37.60836702897157;37.60836702897157;944.0202918199095;592.7503922935749
2025/04/27_18:30:00;14;20.0;943.6923948955271;21.469768784046174;1226;24.65546875;37.88276103691419;37.88276103691419;944.0439436051918;592.8099711610599
2025/04/27_18:30:01;14;20.0;943.7468209661889;21.482171607017516;1226;24.65546875;37.753966591291054;37.753966591291054;944.076042478783;592.5269745272235
2025/04/27_18:30:02;14;20.0;943.7390187940688;21.484021751880647;1239;24.665625;37.80433142950558;37.80433142950558;944.0632262254142;592.6399668588622
2025/04/27_18:30:03;14;20.0;943.7563131476776;21.482445702552795;1239;24.665625;37.770731811390284;37.770731811390284;944.0530895756654;592.729335797742
2025/04/27_18:30:04;14;20.0;943.7311115834871;21.482582750320436;1239;24.665625;37.76513184294188;37.76513184294188;944.0615367836127;592.6548616296092
2025/04/27_18:30:05;14;20.0;943.7333314031962;21.4817604637146;1239;24.660546875;37.74274936629298;37.95554069376462;944.0789263110263;592.5015498788522
2025/04/27_18:30:06;14;20.0;943.765735413834;21.48833875656128;1245;24.65546875;37.759566450664515;37.759566450664515;944.0828001396293;592.467397252635
2025/04/27_18:30:07;14;20.0;943.7829180217586;21.48326798915863;1245;24.65546875;37.759566450664515;37.759566450664515;944.0625271604798;592.6461300824185
2025/04/27_18:30:08;16;20.0;943.751932662621;21.485940420627593;1245;24.65546875;37.759566450664515;37.759566450664515;944.0777318938887;592.512080177137
2025/04/27_18:30:09;16;20.0;943.8100930329948;21.494094762802124;1245;24.65546875;37.77076614190195;37.82116429856393;944.05914833161;592.6759191808093
2025/04/27_18:30:10;16;20.0;943.7939147974827;21.495465240478516;1245;24.65546875;37.79316541433889;37.79316541433889;944.0675954043139;592.6014465920288
2025/04/27_18:30:11;16;20.0;943.7413518467275;21.494574429988862;1250;24.6453125;37.83239667662284;37.83239667662284;944.0331081456467;592.9055027076047
2025/04/27_18:30:12;16;20.0;943.7225463657992;21.495739336013795;1250;24.65546875;37.52996469709392;37.52996469709392;944.0169129945706;593.0482899846304
2025/04/27_18:30:13;16;20.0;943.7317988532709;21.5041677737236;1250;24.650390625;37.92197381369986;37.92197381369986;944.0207871868241;593.0141323356554
2025/04/27_18:30:14;16;20.0;943.755467505941;21.498959958553314;1250;24.65546875;37.73716695815171;37.73716695815171;944.0321177108206;592.9142349861185
2025/04/27_18:30:15;16;20.0;943.7293545308223;21.51759845495224;1250;24.65546875;37.72036724248392;37.72036724248392;944.0152235820069;593.0631850892698
2025/04/27_18:30:16;17;20.0;943.7439380803137;21.505264155864715;1260;24.65546875;37.73716695815171;37.73718449049621;944.046128181417;592.7907108076616
2025/04/27_18:30:17;19;20.0;943.7196466206364;21.50266024827957;1260;24.65546875;37.72036724248392;37.72036724248392;944.0202918199095;593.018499838235
2025/04/27_18:30:18;20;20.0;943.7032690879132;21.5017009139061;1260;24.6453125;37.72040267931977;37.72040267931977;944.0094567489302;593.114029896886
2025/04/27_18:30:19;20;20.0;943.7268668592375;21.502112057209015;1260;24.65546875;37.72036724248392;38.05074650206171;944.0550701692757;592.7118739959844
2025/04/27_18:30:20;18;20.0;943.7173678242284;21.501632390022277;1260;24.6353515625;37.72043739541429;37.72043739541429;944.0377827087627;592.8642890034778
2025/04/27_18:30:21;18;20.0;943.7338890112168;21.507114300727846;1259;24.6353515625;37.90522140041558;37.90522140041558;944.0293359126815;592.9387610576672
2025/04/27_18:30:22;17;20.0;943.693997991645;21.508416254520416;1259;24.6353515625;37.670040024745354;37.670040024745354;944.0310252717566;592.9238666049109
2025/04/27_18:30:23;17;20.0;943.7525556866132;21.513349974155425;1259;24.6353515625;37.68123950463257;37.68123950463257;944.0496082262417;592.7600290078816
2025/04/27_18:30:24;21;20.0;943.7560483861936;21.50937558889389;1259;24.6201171875;37.7596865190367;37.7596865190367;944.0409561420211;592.8363102392698
2025/04/27_18:30:25;22;20.0;943.7367961175062;21.50827920675278;1259;24.6201171875;37.72049041540895;37.72049041540895;944.0308202318536;592.9256743645851
2025/04/27_18:30:26;22;20.0;943.7505365816993;21.504784488677977;1258;24.6150390625;37.74850501270619;37.74850501270619;944.0127324431347;593.0851488425237
2025/04/27_18:30:27;22;20.0;943.7409366432895;21.505058584213256;1258;24.6251953125;37.737271328445296;37.737271328445296;944.064112216676;592.6321556266881
2025/04/27_18:30:28;22;20.0;943.7617320367883;21.50759396791458;1258;24.6251953125;37.72607228677233;37.72607228677233;944.0674908832002;592.602368086413
2025/04/27_18:30:29;22;20.0;943.7712022983605;21.511088685989378;1258;24.6251953125;37.737271328445296;37.737271328445296;944.0725588835164;592.5576869331818
2025/04/27_18:30:30;22;20.0;943.7139598178177;21.50827920675278;1257;24.6201171875;37.664495202343076;37.664495202343076;944.0578493312817;592.6873717070259
2025/04/27_18:30:31;22;20.0;943.739234512524;21.510403447151184;1257;24.6201171875;37.737288800545386;37.737288800545386;944.0308202318536;592.9256743645851
2025/04/27_18:30:32;22;20.0;943.7231985142519;21.508416254520416;1257;24.6251953125;38.006037326295115;38.006037326295115;944.064112216676;592.6321556266881
2025/04/27_18:30:33;21;20.0;943.7285665958276;21.508484778404235;1257;24.6201171875;37.731689348001616;37.22207745354877;944.0624228835196;592.6470494282602
2025/04/27_18:30:34;22;20.0;943.7721668042111;21.52575279712677;1257;24.6251953125;37.737271328445296;37.737271328445296;944.0658015499029;592.6172618460724
2025/04/27_18:30:35;23;20.0;943.7332315972197;21.509992303848268;1255;24.6150390625;37.63651586077385;37.63651586077385;944.0296254840924;592.9362080123416
2025/04/27_18:30:36;23;20.0;943.7187126190154;21.516502072811125;1255;24.6201171875;37.68689339758994;37.68689339758994;944.0561600120378;592.7022654659472
2025/04/27_18:30:37;24;20.0;943.7232180932016;21.516913216114045;1255;24.6201171875;37.804481515937276;37.804481515937276;944.0662959285597;592.6129032267979
2025/04/27_18:30:38;24;20.0;943.7242657594694;21.526369512081146;1255;24.6201171875;38.05084351026831;38.05082960550715;944.0607335504338;592.6619432507885
2025/04/27_18:30:39;24;20.0;943.7041320196972;21.53692219018936;1255;24.6099609375;37.72052571154425;37.72052571154425;944.0503914411904;592.7531238093828
2025/04/27_18:30:40;25;20.0;943.7593660632347;21.531371755599977;1277;24.6099609375;37.73732371442904;37.73732371442904;944.0470128579997;592.7829110518066
2025/04/27_18:30:41;27;20.0;943.7358604104561;21.537881524562835;1277;24.5998046875;37.79335006077828;37.793366845278904;944.0400489344237;592.8443086815644
2025/04/27_18:30:42;27;20.0;943.7464534416521;21.541376242637636;1277;24.5998046875;37.74855695580851;37.74855695580851;944.0480011852998;592.7741974658468
2025/04/27_18:30:43;27;20.0;943.734049219942;21.54377457857132;1277;24.6048828125;37.76533732578934;37.76533732578934;944.0694676943266;592.5849398479735
2025/04/27_18:30:44;28;20.15;943.6859612808798;21.542472624778746;1277;24.5998046875;37.76535443892874;37.76535443892874;944.0682723615604;592.6848375078135
2025/04/27_18:30:45;29;20.6;943.7720417305751;21.54548767566681;1311;24.6048828125;37.77653572944578;37.77653572944578;944.062710579641;592.6445129886581
2025/04/27_18:30:46;27;21.5;943.7750395184584;21.549530584812164;1311;24.5947265625;37.765371541962715;37.765371541962715;944.0096424407878;593.1123926916396
2025/04/27_18:30:47;27;22.75;943.7568185211537;21.545556199550628;1311;24.6099609375;37.75972092325733;37.983699582558046;944.0796033684729;592.4955807656095
2025/04/27_18:30:48;26;24.05;943.7445111204675;21.551038110256194;1311;24.6048828125;37.75413888546189;37.75413888546189;944.0458177978693;592.7934473072828
2025/04/27_18:30:49;26;25.25;943.7332920754608;21.551449253559113;1337;24.6048828125;37.983699582558046;37.9837142112749;944.0412441288054;592.833771190324
2025/04/27_18:30:50;26;26.05;943.7198632420882;21.549050917625426;1337;24.6099609375;37.65893232836718;37.65893232836718;944.0858665817437;592.4403628248408
2025/04/27_18:30:51;26;26.45;943.7252252955182;21.54891386985779;1337;24.6048828125;37.748539651546544;37.748539651546544;944.0829819270864;592.4657945724649
2025/04/27_18:30:52;26;26.85;943.734630432975;21.550352871418;1337;24.5947265625;37.74297513429776;37.74297513429776;944.0349811838959;592.8889888783872
2025/04/27_18:30:53;27;26.95;943.7272371449831;21.549393537044526;1337;24.5947265625;37.759772453797474;37.759772453797474;944.0434274351286;592.8145219884572
2025/04/27_18:30:54;27;26.95;943.7566340554561;21.555560686588287;1343;24.5947265625;37.77097062096062;37.77097062096062;944.0653876965933;592.6209105264657
2025/04/27_18:30:55;28;26.95;943.7314458983968;21.55227154016495;1343;24.5896484375;37.76538863489126;37.76538863489126;944.0371644226731;592.8697401686478
2025/04/27_18:30:56;28;26.95;943.7127065833774;21.551654825210573;1343;24.5845703125;37.759806756963684;37.759806756963684;944.0325906348695;592.9100653978551
2025/04/27_18:30:57;27;26.95;943.736241756159;21.56193340778351;1343;24.5794921875;37.75982389338862;37.75982389338862;944.0432197036373;592.816353459373
2025/04/27_18:30:58;26;26.95;943.683656136682;21.552545635700227;1343;24.5845703125;37.759806756963684;37.759806756963684;944.0562397591543;592.6568836972999
2025/04/27_18:30:59;26;26.95;943.7387638987004;21.554806923866273;1343;24.5845703125;37.759806756963684;37.759806756963684;944.0680643264853;592.5973124125626
2025/04/27_18:31:00;26;26.95;943.763577769317;21.55809607028961;1343;24.5744140625;37.75984101970812;37.75984101970812;943.994726677507;593.2439026054163
2025/04/27_18:31:01;27;26.95;943.7387143594298;21.557205259799957;1343;24.5794921875;37.75422498717846;37.75422498717846;944.0550441716058;592.712103202912
2025/04/27_18:31:02;27;26.95;943.7386240407784;21.554327256679535;1343;24.5845703125;37.91657419288888;37.91657419288888;944.0427259721542;592.8207064590794
2025/04/27_18:31:03;27;26.95;943.7598420575077;21.550421395301818;1343;24.5693359375;37.93901421757054;37.93901421757054;944.01380157395;593.0757225756863
2025/04/27_18:31:04;27;26.8;943.746464825696;21.549667632579805;1350;24.5642578125;38.01740622753963;38.01740622753963;944.0328760709381;592.9075488193516
2025/04/27_18:33:04;6;20.0;943.7499054572562;21.818623876571657;1415;24.8177734375;37.512475987286194;37.512475987286194;944.0385665841561;592.8573779120889
2025/04/27_18:33:05;7;20.0;943.7160276939129;21.821570403575898;1415;24.8279296875;37.17631413740973;37.17631413740973;944.0351868300426;592.8871757801643
2025/04/27_18:33:06;7;20.0;943.721314041091;21.827257885932923;1415;24.8431640625;37.43397716824017;37.43397716824017;944.050589004857;592.751381994108
2025/04/27_18:33:07;7;20.0;943.7302139905173;21.828422791957856;1415;24.848046875;37.6132416334021;37.6132416334021;944.053163996251;592.7286796719426
2025/04/27_18:33:08;7;20.0;943.7357841161784;21.835275180339814;1395;24.858203125;37.3386627452129;37.3386627452129;944.0521655635644;592.7374823130863
2025/04/27_18:33:09;7;20.0;943.7402374054847;21.833836178779602;1395;24.858203125;37.383487144049646;37.383487144049646;944.0690651579268;592.5884887432225
2025/04/27_18:33:10;8;20.0;943.7248534079187;21.83726237297058;1395;24.868359375;37.37223691444809;37.37223691444809;944.0562366571128;592.7015897298105
2025/04/27_18:33:11;9;20.0;943.7715716437117;21.842059044837953;1395;24.86328125;37.176145057499944;37.176145057499944;944.0634959955329;592.6375884634058
2025/04/27_18:33:12;9;20.0;943.7866343904138;21.84897995710373;1395;24.868359375;37.34982420524479;37.34982420524479;944.0410267809577;592.8356874477265
2025/04/27_18:33:13;9;20.0;943.7205020121662;21.84219609260559;1358;24.8734375;37.361008343117106;37.361008343117106;944.0692571064484;592.5867964608404
2025/04/27_18:33:14;9;20.0;943.740846534209;21.841853473186493;1358;24.878515625;37.34417614237712;37.34417614237712;944.0603074817336;592.6507998110634
2025/04/27_18:33:15;9;20.0;943.732180385204;21.84870586156845;1358;24.878515625;37.36658939808157;37.36658939808157;944.0281972278804;592.9488004316509
2025/04/27_18:33:16;9;20.0;943.7192632627883;21.842538712024687;1358;24.888671875;37.34413123932977;37.34413123932977;944.0424075037929;592.8235142467424
2025/04/27_18:33:17;9;20.0;943.7314215905103;21.835549275875092;1358;24.88359375;37.06397242151343;37.063946778484606;944.0559278307585;592.7043124768098
2025/04/27_18:33:18;9;20.0;943.7329245957453;21.844251809120177;1350;24.89375;37.20401781762717;37.20401781762717;944.0250068821146;592.9769286140115
2025/04/27_18:33:19;9;20.0;943.7423450263901;21.841853473186493;1350;24.89375;37.22082903515677;37.22082903515677;944.0199367218943;593.0216306328387
2025/04/27_18:33:20;9;20.0;943.7097777547332;21.838427278995514;1350;24.898828125;37.1703706823881;37.1703706823881;944.0566178429796;592.6982290309745
2025/04/27_18:33:21;9;20.0;943.709870059063;21.828765411376953;1350;24.90390625;37.27681933715654;37.27681933715654;944.0375267670231;592.8665455324605
2025/04/27_18:33:22;9;20.0;943.7050585474389;21.839318089485168;1320;24.90390625;37.57940905010619;37.57940905010619;944.02738628025;592.9559502709583
2025/04/27_18:33:23;9;20.0;943.6841854274895;21.825818884372712;1320;24.908984375;37.175925742030365;37.175925742030365;944.0218154799554;593.0050661872389
2025/04/27_18:33:24;9;20.0;943.7364009376976;21.83075260400772;1320;24.9140625;37.25996109677681;37.25996109677681;944.0297653545106;592.934974826202
2025/04/27_18:33:25;9;20.0;943.7195919392278;21.828148696422577;1320;24.919140625;37.2655415988716;37.416845458835326;944.0082947275265;593.124275196085
2025/04/27_18:33:26;9;20.0;943.7121426885476;21.82109073638916;1320;24.9140625;37.24875324630025;37.24875324630025;944.0399060057092;592.8455688204712
2025/04/27_18:33:27;10;20.0;943.7271323578816;21.829793269634248;1301;24.9140625;37.220733459450926;37.103047848420715;944.0263851380097;592.9647769959347
2025/04/27_18:33:28;10;20.0;943.7133990392193;21.825613312721252;1301;24.9140625;37.220733459450926;37.220733459450926;944.0196247058561;593.0944728180056
2025/04/27_18:33:29;10;20.0;943.7266794607576;21.827120838165282;1301;24.919140625;37.203897366795196;37.203897366795196;944.005602947784;593.1480080931908
2025/04/27_18:33:31;11;20.0;943.744105083101;21.816705207824707;1301;24.9140625;37.20952548044805;37.20952548044805;944.0162444902032;593.0541840085993
2025/04/27_18:33:31;12;20.0;943.726026573501;21.830409984588623;1301;24.908984375;37.03021889821328;37.03021889821328;944.03026595252;592.9305612384859
2025/04/27_18:33:34;12;20.0;943.7150544603562;21.826709694862366;1288;24.919140625;37.22070954025668;37.22070954025668;944.0394053811816;592.8499826054901
2025/04/27_18:33:34;13;20.0;943.7398936297069;21.82636707544327;1288;24.9140625;37.20952548044805;37.20952548044805;944.0399060057092;592.8455688204712
2025/04/27_18:33:37;14;20.0;943.7555668044067;21.828559839725493;1280;24.908984375;37.198341628726155;37.198341628726155;944.0589975724554;592.6772483354565
2025/04/27_18:33:37;14;20.0;943.7034423678663;21.818212733268737;1280;24.90390625;37.20957354342998;37.20957354342998;944.0121755548603;593.090058794667
2025/04/27_18:33:38;16;20.0;943.7270847274907;21.81965173482895;1280;24.898828125;37.209597559760226;37.209597559760226;944.0312668236277;592.8323332060542
2025/04/27_18:33:40;17;20.0;943.7235441915138;21.813895728588104;1280;24.888671875;37.22080515639098;37.22080515639098;944.0414072294603;592.8323332060542
2025/04/27_18:33:43;17;20.0;943.7330542506569;21.8145809674263;1273;24.908984375;37.22075736853806;37.22075736853806;944.0674480527939;592.6027456941551
2025/04/27_18:33:47;18;20.0;943.734830470093;21.81129182100296;1266;24.90390625;37.2431729614661;37.2431729614661;944.0556173808149;592.7070495388095
2025/04/27_18:33:48;19;20.0;943.715973503053;21.806974816322327;1266;24.908984375;37.23756907700445;37.23756907700445;944.0268857632822;592.9603631550553
2025/04/27_18:33:49;20;20.0;943.745004467346;21.80485057592392;1266;24.929296875;37.22633743518169;37.22633743518169;944.0213148137885;593.0094804078655
2025/04/27_22:12:50;2;20.0;945.4237128742886;23.736264765262604;1280;23.900390625;40.79625473980597;40.79625473980597;945.794592335824;577.3869071888228
2025/04/27_22:12:52;2;20.0;945.4413926649373;23.736470336914063;1280;23.90546875;40.81302992485902;40.81302992485902;945.762064727533;577.6732617704629
2025/04/27_22:12:53;2;20.0;945.4350972440129;23.728178946971894;1280;23.9154296875;40.813067099854024;40.813067099854024;945.7557634646868;577.7287354302988
2025/04/27_22:13:11;3;20.0;945.4405132942176;23.75003806591034;1298;24.016796875;40.573200195313945;40.573200195313945;945.7849292257463;577.4719748869028
2025/04/27_22:13:12;3;20.0;945.4060428292865;23.750312161445617;1298;24.021875;40.5564542345064;40.5564542345064;945.7620514907701;577.6733783010259
2025/04/27_22:13:13;3;20.0;945.3966072552512;23.755382928848267;1298;24.021875;40.5564542345064;40.5564542345064;945.7372031820457;577.8921340677605
2025/04/27_22:13:14;3;20.0;945.3946775711083;23.745789585113524;1298;24.026953125;41.21571932149889;41.21571932149889;945.7586758986614;577.7030955530367
2025/04/27_22:13:15;3;20.0;945.431000185225;23.757712740898132;1286;24.037109375;40.78558244578553;40.78558244578553;945.7712412671716;577.5924759219707
2025/04/27_22:13:16;3;20.0;945.4380936225218;23.75483473777771;1286;24.037109375;40.53415143058618;40.53415143058618;945.7611143256144;577.6816286888546
2025/04/27_22:13:17;3;20.0;945.4328985618297;23.751819686889647;1286;24.057421875;40.50068636999776;40.50068636999776;945.7592387009645;577.6981408791682
2025/04/27_22:13:43;4;20.0;945.4099641159529;23.752230830192566;1581;24.1587890625;40.29977075436915;40.29977075436915;945.7343348211637;577.9173864072993
2025/04/27_22:13:44;4;20.0;945.4501776263822;23.757507169246672;1581;24.1740234375;40.33334632934651;40.33334632934651;945.744737465805;577.8258043929936
2025/04/27_22:13:45;4;20.0;945.4474698131124;23.7533957362175;1581;24.1841796875;40.33896195408711;40.33896195408711;945.7859994618389;577.4625531939963
2025/04/27_22:13:46;4;20.0;945.4462411958127;23.75476621389389;1581;24.1892578125;40.33897495066573;40.33897495066573;945.7737102719001;577.5707400982875
2025/04/27_22:13:47;4;20.0;945.4461304468304;23.762440888881684;1574;24.1892578125;40.33897495066573;40.33897495066573;945.7652691086088;577.6450518660663
2025/04/27_22:13:48;5;20.0;945.4380388070855;23.765592987537385;1574;24.1994140625;40.316641181261424;40.316641181261424;945.7761431608773;577.5493222636939
2025/04/27_22:13:49;5;20.0;945.4140942856128;23.758740599155427;1574;24.1994140625;40.82528886570284;40.82528886570284;945.7947140277155;577.4155605036331
2025/04/27_22:18:49;4;20.0;945.514765391117;23.6260098361969;1491;25.29921875;39.41683908543248;39.41683908543248;945.747315199796;577.8031108599878
2025/04/27_22:18:50;5;20.0;945.5119318236661;23.628545219898225;1491;25.294140625;39.38320775748289;39.38320775748289;945.7528834709996;577.7540897794108
2025/04/27_22:18:51;5;20.0;945.4690477700148;23.62751736164093;1491;25.29921875;39.343970591481025;39.59620106460336;945.7495010664923;577.783867238641
2025/04/27_22:18:52;6;20.0;945.4550248052194;23.621761355400086;1491;25.304296875;39.360786179501254;39.360786179501254;945.7738801059323;577.5692449701615
